crate_name,version,time_basic,time_horn,dependency_count
gwasmi_core,0.12.0,timeout,0.8992712919134647,4.0
gwd-backend-firefox,0.1.5,timeout,82.6490600828547,70.0
gwdiff,1.0.0,0.9551589998882264,0.6374790829140693,32.0
gweather-sys,4.5.0,timeout,3.2298906659707427,14.0
gweiyser,0.1.4,2.789486665977165,timeout,227.0
gwipt,0.5.0,1.9352267920039592,413.6497848748695,145.0
gwmp-mux,0.11.0,108.00804937514476,73.84554279106669,
gwordle,0.1.2,timeout,1.4223064170219004,7.0
gworld,0.1.0,timeout,2.4405967919155955,9.0
gwv,0.3.2,1.6097178340423852,226.76213420787823,111.0
gwy15-common,0.1.0,timeout,164.74247437505983,97.0
gwyh,0.1.0,timeout,80.91112445783801,74.0
gx,0.1.0,0.6272271671332419,0.7725919999647886,0.0
gx21m15,0.1.1,timeout,1.5037955418229103,8.0
gxccd,0.1.1,timeout,0.7576461660210043,3.0
gxci,0.3.7,timeout,3.30453324993141,15.0
iap-jwt,0.2.0,timeout,26.358614125056192,40.0
iapi,0.1.0,timeout,81.76141825015657,72.0
iapiab,0.1.0,2.025963375112042,414.462274042191,142.0
iaq-core,0.1.0,6.617621500045061,0.7302504158578813,2.0
iarapi-rs,0.1.1,timeout,2.374616000102833,11.0
iargs,0.1.0,0.8263974580913782,0.625490666134283,0.0
iars,0.1.0,timeout,2.4672562500927597,11.0
ias,0.2.1,timeout,36.08891599997878,44.0
iasc,0.1.0,timeout,0.9318150000181048,4.0
iascar,0.2.1,timeout,7.798247708007693,22.0
iastconvert,0.1.2,timeout,2.1088267089799047,10.0
iasthk,1.0.1,timeout,0.9887930420227348,5.0
iat,0.1.2,timeout,0.8588787920307368,4.0
iata-types,0.1.4,timeout,1.1171344590839,6.0
iata_bcbp,1.0.0,350.6386052498128,0.7684047920629382,3.0
iay,0.4.3,timeout,72.36247854214162,63.0
ib,3.0.0,timeout,80.76012354204431,71.0
indexmap-nostd,0.4.0,0.7125021249521524,0.7072018750477582,0.0
indexmap-rmw,1.6.3,1.3603832500521094,0.724731917027384,1.0
indexmenow,0.1.4,timeout,31.806087750010192,43.0
indexnow,0.0.0,timeout,49.48056804202497,61.0
indexor,0.5.0,2.6871427497826517,timeout,149.0
indexrs,0.5.0,332.61622341605835,0.716885708970949,2.0
indexset,0.11.2,1.36640395806171,0.6401767500210553,1.0
indexsort,0.2.0,0.6910939998924732,0.6081298340577632,0.0
indextree,4.7.3,0.7306852079927921,0.6004054590594023,0.0
indextree-macros,0.1.2,timeout,1.641869792016223,9.0
indextree-ng,1.0.5,0.8344111249316484,0.66112908301875,0.0
indextreemap,0.1.25,timeout,1.1580187499057502,6.0
indexvec,0.5.4,1.4190339159686118,0.6408802501391619,0.0
indi,5.0.1,timeout,118.48715699999592,89.0
indi-client,0.0.1,0.7484887919854373,0.6302850421052426,0.0
