crate_name,version,time_taken
drt-sdk,0.0.3,1.8137112921103835
drt-tools,0.2.28,0.7491630001459271
drt-chain-vm,0.0.3,timeout
drt-price-aggregator-sc,0.0.3,timeout
drteeth,0.2.1,1.8554375420790168
plain_trie,7.2.4,0.6535305408760905
drt-sc,0.0.3,timeout
drt-sc-codec-derive,0.0.3,timeout
drt-sc-derive,0.0.3,timeout
plaixt,0.0.0,0.6553071669768542
plaixt-core,0.0.0,0.6797596670221537
plamo,0.3.0,0.7122532918583602
drt-sc-meta-lib,0.0.3,timeout
drt-sc-modules,0.0.3,timeout
plan9_asm,0.4.3,0.712678916985169
plan9whack,0.1.0,0.8298056658823043
planar,0.1.2,0.652400332968682
planc,0.0.0,0.6336297080852091
planc-common,0.0.0,0.655551791889593
planc-frontend,0.0.0,0.6111817080527544
planc-protocol,0.0.0,0.6926899591926485
drt-sc-scenario,0.0.3,timeout
drt-sc-wasm-adapter,0.0.3,timeout
planck_ecs_bundle,1.1.0,77.33642624993809
flexflow,0.1.0,0.774258750025183
flexflow-core,0.1.1,0.6689183339476585
flexflow-server,0.1.1,1.2772065410390496
drt-wrewa-swap-sc,0.0.3,timeout
flexgrid,0.1.1,0.8258367499802262
plain_path,0.1.0,timeout
plainjson,0.1.2,timeout
plaintalk,0.0.15,timeout
flexi_func_declarative,0.2.7,0.6941795409657061
plaintext,0.27.1,timeout
plan,1.0.1,timeout
plan9,0.1.1,timeout
planck_ecs,1.2.1,timeout
planck_game_features,0.1.0,timeout
flexgen,0.4.5,timeout
flexi-parse,0.10.0,timeout
flexible-io,0.4.0,1.490042750025168
flexi_config,0.1.0,timeout
flexi_func,0.2.7,timeout
geohash-rs,0.1.3,0.701317209051922
flexi_logger,0.29.8,timeout
geohash_gps,0.1.0,0.6607643750030547
geohasher,0.1.4,0.770676749991253
flexi_logger_datadog,0.1.3,timeout
geohashrust,0.0.2,0.9261395421344788
flexi_logger_rotate_writer,0.0.0,timeout
flexi_syslog,0.5.3,timeout
flexiber,0.1.3,timeout
geoip-cli,0.1.0,2.5076429578475654
flexiber_derive,0.1.3,timeout
geoip-rs,0.6.1,1.9289996661245823
geoip-sys,0.0.14,7.6075746670830995
flexible-hyper-server-tls,0.6.0,timeout
geoip2-city,0.1.0,0.991957207908854
geoip-api,0.7.1,229.07604450010697
flexible-locks,0.1.0,timeout
geohashing,0.1.0,414.56932883290574
flexible-locks_derive,0.1.0,timeout
emscripten-functions-sys,5.0.401,0.8268714169971645
emscripten-sys,0.3.2,0.6574993750546128
geohash-tools,0.1.3,timeout
emscripten-val,0.1.7,1.3531675420235842
emscripten-val-sys,0.1.7,0.6616731248795986
emscripten_main_loop,0.1.1,0.7716375000309199
emsdk,0.1.1,0.7238045001868159
geoint,0.1.0,timeout
emstr,0.2.0,1.5572287919931114
geoip,0.0.14,timeout
geoip-http,0.3.0,timeout
emu-audio-types,0.1.0,0.9255106670316308
geoip2,0.1.7,timeout
geoip2-codegen,0.1.5,timeout
emu-runner,0.1.1,6.3456102500204
geoiplocation,0.3.0,timeout
geoipsed,0.1.3,timeout
emu_core,0.1.1,0.8821281250566244
emu_driver,0.1.0,0.7205604580231011
geojson,0.24.2,timeout
diatomic-waker,0.2.3,0.8847412921022624
emsend,0.1.0,timeout
emseries,0.5.1,timeout
emu,0.1.3,timeout
dice,0.1.0,0.8324807081371546
emu-audio,0.1.2,timeout
emu-cli,0.4.3,timeout
emu-core-audio-driver,0.1.3,timeout
dice-roll,0.1.1,0.8132312500383705
emu6502,0.1.1,timeout
emu6809,0.1.2,timeout
emu_glsl,0.1.0,timeout
diazene,1.4.1,timeout
dicecloud_sheet_printer,0.1.0,2.1726489579305053
diced,0.1.2,1.391557834111154
dibi,0.1.2,timeout
dib,0.1.0,timeout
dice-bag,0.2.0,timeout
agave-librapay-api,0.1.0,0.8090315409936011
agave-loader-v4-program,0.1.0,0.6937295000534505
dice-command-parser,0.8.0,timeout
agave-local-cluster,0.1.0,0.7129564171191305
agave-logger,0.1.0,0.6847718330100179
agave-lualoader,0.1.0,0.7012509589549154
agave-measure,0.1.0,0.687646625097841
agave-memory-management,0.1.0,0.8055786669719964
agave-merkle-tree,0.1.0,0.6888311670627445
agave-metrics,0.1.0,0.6501065001357347
agave-move-loader-api,0.1.0,0.6845497919712216
agave-move-loader-program,0.1.0,0.6749902500305325
agave-native-loader,0.1.0,0.7030184159521013
agave-net-utils,0.1.0,0.6534180419985205
agave-netutil,0.1.0,0.7517592918593436
agave-nohash-hasher,0.1.0,0.6620654580183327
agave-noop,0.1.0,0.749728666851297
agave-noop-program,0.1.0,0.7649504169821739
agave-notifier,0.1.0,0.7061191250104457
agave-ownable,0.1.0,0.6849622500594705
agave-perf,0.1.0,0.7407392498571426
solana-include-idl,0.1.0,0.7601922920439392
solana-include-idl-cli,0.1.0,0.6487885829992592
solana-indexer,0.7.4,4.5476539169903845
solana-inflation,2.2.1,0.7253494160249829
dice-me,0.1.1,timeout
solana-install,1.18.26,1.5149375412147492
dice-roller,0.1.3,timeout
dice_forge,0.3.0,timeout
solana-invoke,0.2.0,1.7818775409832597
solana-json,0.1.2,1.7075202078558505
dicebag,0.2.1,timeout
dicebear,0.1.3,timeout
diced-py,0.1.2,timeout
rare,0.1.0,0.8464108339976519
dicedb-rs,0.1.2,timeout
dicegen,0.1.0,timeout
rarg,0.1.0,0.925499999895692
solana-idl-converter,0.2.0,timeout
rargsxd,0.2.6,0.7016410001087934
rarity,0.3.0,0.6385597500484437
rarrow,0.0.1,0.6903134591411799
solana-inline-spl,2.2.3,timeout
solana-instruction,2.2.1,timeout
ras,0.1.0,0.729676540941
ras_auth,0.1.0,1.6933961249887943
solana-instructions-sysvar,2.2.1,timeout
rasc,0.1.0,0.7902000420726836
rarathon,0.0.1,timeout
rascal-scheme,0.1.0,0.894838125212118
rascal_bytecode,0.1.2,0.6312457090243697
rarbg_api,1.0.42,timeout
irmatch,0.2.0,0.8914497920777649
rarc,0.1.0,timeout
iro,0.0.1,4.045821791980416
rarena,0.4.0,timeout
rarena-allocator,0.6.0,timeout
rargs,0.3.0,timeout
iroh,0.34.0,0.9840109159704298
iroh-api,0.2.0,2.5868476659525186
iroh-bitswap,0.2.0,0.9715559161268176
rart-macros,0.0.6,timeout
iroh-blobs,0.34.0,1.0406986670568583
rart-rs,0.0.8,timeout
ras_service,0.2.0,timeout
rascal,0.1.2,timeout
iroh-dns-server,0.34.0,0.9380101668648422
iroh-docs,0.34.0,0.7746530419681221
iroh-doctor,0.33.0,0.7655217919964343
iroh-bytes,0.15.0,178.31227420899086
irmaseal-curve,0.1.5,timeout
iroh-cli,0.28.1,141.6831569999922
between,0.1.0,10.420296291122211
between-us,1.0.0,0.761697500012815
beul,1.0.0,0.7237941671628505
irmin,0.3.3,timeout
bevior_tree,0.7.0,1.5696941250935197
iro-cli,0.2.1,timeout
iroga,0.2.2,timeout
iroh-base,0.34.0,timeout
iroh-blake3,1.4.5,timeout
bevnet,0.1.0,1.5101910419762137
bevoids,0.1.0,1.4308158340863883
bevsn,0.1.0,0.7076646669302136
bevy-aabb-instancing,0.11.0,1.3961683751549572
bevy-aabb-instancing-011,0.9.2,1.4271217500790954
bevy-add-events-macro,0.1.0,0.6677258340641856
bevy-alt-ui-navigation-lite,0.3.1,1.5145077500492334
bevy-animated-text,0.1.0,1.473284457810223
iroh-car,0.5.1,timeout
iroh-embed,0.2.0,timeout
betting,0.3.1,timeout
dalfs,0.1.0,1.6639298328664154
betty,0.1.1,timeout
dalia,1.2.0,1.357400249922648
dalloriam-cloud-client,0.3.1,0.6405372910667211
bevier,1.1.1,timeout
dalvik,0.2.0,0.8850155831314623
daleth_lsp,0.1.1,149.08093966706656
bevis,0.1.1,timeout
damaya,0.1.0,0.6880310419946909
dameng-helper,0.2.4,0.648775750072673
bevis-derive,0.1.0,timeout
daml,0.2.2,0.8814105000346899
indexmap-nostd,0.4.0,0.7125021249521524
indexmap-rmw,1.6.3,1.3603832500521094
bevis-strobe,0.1.1,timeout
bevm,0.1.1,timeout
indexor,0.5.0,2.6871427497826517
dalek-ff-group-mirror,0.4.1,timeout
indexset,0.11.2,1.36640395806171
indexsort,0.2.0,0.6910939998924732
indextree,4.7.3,0.7306852079927921
daleks,0.6.0,timeout
indextree-ng,1.0.5,0.8344111249316484
dali,0.3.0,timeout
indexvec,0.5.4,1.4190339159686118
dalloriam-cloud-protocol,0.3.1,timeout
indi-client,0.0.1,0.7484887919854373
dam,0.1.3,timeout
india,0.0.0,1.504041041014716
indicate,0.2.1,2.2376594161614776
damascus,0.0.9,timeout
damians_custom_datetime_parser,0.2.5,timeout
indexrs,0.5.0,332.61622341605835
indexmenow,0.1.4,timeout
waynetest,0.1.0,0.7829517498612404
waynova,0.0.1,0.7398506668396294
indexnow,0.0.0,timeout
wayplover,0.1.2,1.4799844580702484
waypwr,0.1.1,2.609960041940212
indextree-macros,0.1.2,timeout
wayrs-core,1.0.4,6.137887082993984
indextreemap,0.1.25,timeout
wayrs-proto-parser,3.0.1,21.06705933297053
indi,5.0.1,timeout
indi-rs,0.1.0,timeout
indicatif,0.17.11,timeout
indicatif-log-bridge,0.2.3,timeout
waynest-gen,0.0.25,timeout
waynest-macros,0.0.25,timeout
wayout,1.1.3,timeout
wayrs-client,1.3.0,timeout
wayrs-egl,0.5.0,timeout
